id	screen_name	tweet_text	hashtag_indices	user_mentions_indices	url_indices 
403821796262039552	RachelRuta	Thank you to whoever set of the fire alarm because now I am up, don't feel good, and can't get back to bed #screwyou #sarcasm	[[107, 116], [117, 125]]	[]	[]
401030150935957504	Kenz_weel10	Yeah sure, I'm cool with the Middle School addition to the High School....if they put up a friggin Berlin wall in between #sarcasm	[[122, 130]]	[]	[]
407573038415478784	SamM_N_Samwise	#typicalhomeschooler on #coloradoweather #why #colorado #december #sarcasm #noshirt #cold #noconsistency #h... https://t.co/U1RhzZSfS8	[[0, 20], [24, 40], [41, 45], [46, 55], [56, 65], [66, 74], [75, 83], [84, 89], [90, 104], [105, 107]]	[]	[[111, 134]]
406523919542538240	dj_mullen	Wow having an ingrown hair right on the scar of your finger is just so lovely #SARCASM	[[78, 86]]	[]	[]
408244970080845824	PurplePink_14	Na excite p man dn aq.. best day ever daw..asan don? best day ever ang pagkahuli ni joaquin kay jaime at betchay?! #sarcasm #G2BBestDayEver	[[115, 123], [124, 139]]	[]	[]
418859329580572673	nu_reality	@kurteichenwald @Newsmax_Media #sarcasm #POTUS  meh, It's already been done HOPEY DOPEY CHANGEY @BarackObama  (this guy ran a business)	[[31, 39], [40, 46]]	[[0, 15], [96, 108]]	[]
419499840075091968	AnisaNurainiP	hahaha --, RT @9GAG: My level of #sarcasm has gotten to the point where i don't even know if I'm kidding or not.	[[33, 41]]	[[14, 19]]	[]
417975134364790785	imadityanatani	Some people have #RT too much that they have forgot to tweet on their own.. :-P #sarcasm	[[17, 20], [80, 88]]	[]	[]
404887371675492352	ChloweeCollins	@juicestew22 lmao no #sarcasm BUUUT I read this before every game. 👌 #favoritequote http://t.co/zFgUjzzj0M	[[21, 29], [69, 83]]	[[0, 12]]	[[84, 106]]
403847769061720064	joseglima	testers use humour as their skills… now how do I get even better at that? #sarcasm #bddx	[[74, 82], [83, 88]]	[]	[]
417480020102103040	kynatro	I &lt;3 lowest bidder tract home quality work... #sarcasm http://t.co/fgRc2z0wTx	[[49, 57]]	[]	[[58, 80]]
412696965533949953	MikeRegoo21	So the government finally came out and admitted what the NSA does is unlawful..i thought spying was the american thing to do? #Sarcasm	[[126, 134]]	[]	[]
411282322638389249	jakezartman	I don't get it.  The House passed a...bu-jat? Buged? But-jet? Please someone explain this nonsense to me. #sarcasm #budget	[[106, 114], [115, 122]]	[]	[]
402286489847234560	BenCaylor1	Gee, I have a pic of the storm that's just begging to be put on Instagram. I bet no one thought to post storm pics. #sarcasm #pleasestop	[[116, 124], [125, 136]]	[]	[]
417854867848589313	RealMalcolmM	@laura_220107 but smackdown hasn't been yet so there has been no Big E interview about what just happened #sarcasm	[[106, 114]]	[]	[]
415506383203598336	JakkiBrooking1	What an amazing Christmas eve I'm having. #sarcasm #merryfuckingchristmas #not	[[42, 50], [51, 73], [74, 78]]	[]	[]
413473372849197056	Jwow_est_97	Thanks to you, I cant stop thinking about him. #sarcasm	[[47, 55]]	[]	[]
405158766292631552	meryl12	Don't know what I would have done without social media today. I had no idea that it snowed or UK won. #sarcasm	[[102, 110]]	[]	[]
402532001670250496	Gunslinger16	Well 35 mins away from having my first shift back at work.... I am SO excited!!!  #sarcasm	[[82, 90]]	[]	[]
402665821199007744	btbessaay	@BroMankowski I'm holding out for one of them #ThatsTheReason #Sarcasm	[[46, 61], [62, 70]]	[]	[]
419643124755881984	Radio_Zane	Would have never thought Paul Ranger would be out there for that goal. #Sarcasm good thing we traded to get Gleason. #GoLeafsGo	[[71, 79], [117, 127]]	[]	[]
407242739688824832	jmf9527	@MervKSU @AndreBarton41 Wiki??? Whatever!! They are just jealous of KU thats all #sarcasm	[[81, 89]]	[[0, 8], [9, 23]]	[]
406570693573099520	ericfonck	“@kfleminem: Can't wait for my 19-hour paycheck on Tuesday{.} I love working for this company{.}” #sarcasm	[[98, 106]]	[[1, 11]]	[]
411958414307119105	jenessarileyxx	its okay leave and ignore me that's exactly what I wanted #sarcasm	[[58, 66]]	[]	[]
418383605614641152	Sherlz030198	School tomorrow. Ha. So bloody excited to see my teachers and study and ermahgerd school is so fun. #sarcasm	[[100, 108]]	[]	[]
411623227601850368	NerdPoetics	@MisfitsTamara Obviously the reason why they waited this long is because they wanted to find the perfect black female comedian #sarcasm	[[127, 135]]	[[0, 14]]	[]
400053409623334912	DmcollinsJ	Every frickin movie and book has some sort of relationship in it. Thanks to them for reminding me that I'm single #sarcasm	[[114, 122]]	[]	[]
414944033874513920	stevemc2az	@ShannonSharpe @kilocopter Obviously it's because he was left handed #sarcasm	[[69, 77]]	[[0, 14], [15, 26]]	[]
408251192192413696	HEYleyB	Hacking, raspy voice, and a runny nose perfect trio for my culinary lab final #sarcasm #thissucks	[[78, 86], [87, 97]]	[]	[]
415267136609587200	shalpin	@GunterRae I just came back from picking up Rx at Walgreens  It is a fluorescent lighted magical place 2 nights before Xmas #sarcasm  Enjoy?	[[124, 132]]	[[0, 10]]	[]
411006739346386944	Scottford_Yard	Great convo 👌 p.s that conversation actually sucked fat rhinoceros balls #sarcasm	[[73, 81]]	[]	[]
406769631844904960	Melbell_12	Oh that's cool, don't worry. I didn't wanna know if you were safe anyways... #sarcasm	[[77, 85]]	[]	[]
418890595503833088	Jvalen23	Why do a full squat when I can just pop out halfies? Lol what's full range of motion? #Sarcasm #JustDoIt	[[86, 94], [95, 104]]	[]	[]
411837761898184704	Yanks_25	"@40yard_stache Real funny! Haha #sarcasm What they need to change is Garrett and ""I can't believe he is still alive"" Monte Kiffin!"	[[32, 40]]	[[0, 14]]	[]
412426134186627073	iamchrishass	Shout out to @KillaCamAirz42 for being a generous, unselfish guy. #sarcasm #iwantmccdonalds	[[66, 74], [75, 91]]	[[13, 28]]	[]
400687582029164544	bradakine	I love when I try to go somewhere important &amp; my car doesn't start. #sarcasm	[[72, 80]]	[]	[]
418581941362122752	sammynickalls	It's super awesome when you only tweet about alcohol, partying, and hook-ups #sarcasm	[[77, 85]]	[]	[]
418364539462492160	BabyGrim95	I got my monthly gift. It's raining. We're going to universal. And I'm sleepy. It's ganna be an AWESOME day! 👌 #sarcasm	[[111, 119]]	[]	[]
410988757186121729	Geekybro	thank the latest round of changes @youtube has made, twitter appears to be a much more depressing place... Good job google!!! #sarcasm	[[126, 134]]	[[34, 42]]	[]
415436162724290560	JudgeDewie	@Char_G_ They will of course refund you your subscription fee for the month just like Virgin did when I had no broadband #sarcasm	[[121, 129]]	[[0, 8]]	[]
417895115450253313	Wendy_love	Camping 101 - Remember campers! Always camp in the same corner of the map consistently. You wouldn't want people to catch on. #Sarcasm	[[126, 134]]	[]	[]
410821560879284224	CharlotteeGee	Well that soup and peppermint tea was great #sarcasm #hatelife	[[44, 52], [53, 62]]	[]	[]
411394120888745984	Moodygirl4411	I love getting home from work at 1:15 am...oh wait. #sarcasm	[[52, 60]]	[]	[]
400594743198900225	GottaLuvKD	@680CJOB why stop there? Get rid of the ball &amp; goalposts, so there's no hurt feelings. Everyone gets to run around in circles! Yay! #sarcasm	[[136, 144]]	[[0, 8]]	[]
415001658007883776	eastygram	Hopefully no one will be shopping tomorrow because they all remembered that Christmas is on the 25th this year. #sarcasm #lateshooppers #lol	[[112, 120], [121, 135], [136, 140]]	[]	[]
418497248797138944	aaronsterling24	@LauraJoy_VK I understand your inner turmoil... you kinda live in DE but you attend Liberty... #winwin #sarcasm	[[95, 102], [103, 111]]	[[0, 12]]	[]
410053432868102145	ClaytonHoff	Glad my day and my week as a whole is starting off great. #sarcasm	[[58, 66]]	[]	[]
400814470790131712	jessicalader53	@kerryrimmer3 thank you for the clarification. I had no Idea! #sarcasm	[[62, 70]]	[[0, 13]]	[]
410848588772564992	la_marcelita71	@HuffingtonPost probably, but we've got the biggest guns! #sarcasm	[[58, 66]]	[[0, 15]]	[]
408638724369444866	JH_Garner	Only RACISTS oppose the #Obama dictatorship eh? #sarcasm http://t.co/BRniI3YmsZ	[[24, 30], [48, 56]]	[]	[[57, 79]]
406520974712913920	SammyPlotter22	"""@CaldwelKen: Glad I got to talk to you today... #not #sarcasm"""	[[49, 53], [54, 62]]	[[1, 12]]	[]
414866206999326720	Quentanamo_Bay	Man, getting rid of Hartley really helped today! #sarcasm	[[49, 57]]	[]	[]
410975368003088384	noGoodBoi	Thx @PIX11 you nailed it! Park slope is the place to go to report Brooklyn being the #LesbianCapital of the U.S. #sarcasm	[[85, 100], [113, 121]]	[[4, 10]]	[]
408990268201762816	J_Dizzle_520	Yesterday was the worst day I've ha at work. 5 ppl called out. Today 6... Love my team! #Sarcasm	[[88, 96]]	[]	[]
404821295566974976	stevenraines	So Homeland and Walking Dead... thanks for that. #FeelGoodTV #sarcasm	[[49, 60], [61, 69]]	[]	[]
401385831241613313	Emashoo	Any  updates from the social media awards....no #sarcasm here. :-)	[[48, 56]]	[]	[]
406809388393844736	reussjuice21	Sweet move by state of Ohio to try to get people not to use the letter M today #Sarcasm #LamestThingEver	[[79, 87], [88, 104]]	[]	[]
408240597967712256	JasonDav1s	“@BKoles: You're so cool because you disrespect teachers and smoke weed before school👌  #sarcasm”	[[88, 96]]	[[1, 8]]	[]
412754338017079296	noircatz	On a great note it's about negative 72843 degrees outside. #sarcasm	[[59, 67]]	[]	[]
410222132216352770	madymickala	Everyone showed up to Beyonce despite the weather #sarcasm #nooneishere @chelsearenee28 http://t.co/ueSkNmLeJ5	[[50, 58], [59, 71]]	[[72, 87]]	[[88, 110]]
400095834253299712	brendanshowbiz	@TerryDiMonte Did you see his tweet about Desharnais? Classy. #Sarcasm	[[62, 70]]	[[0, 13]]	[]
417556280987754496	JillMHorton	Sometimes I type in something and change my mind. Not because I'm being mean. Because it isn't mean enough for what I want to say. #sarcasm	[[131, 139]]	[]	[]
412831979739295744	MissBuffinno	@MeeFarrah @Gabbygirl64 eg Sami shooting ej in the head only to have hero rafe convince her to turn machine off ;) good stuff #sarcasm lol	[[126, 134]]	[[0, 10]]	[]
403522280631721986	washboard4	@ISUMayor32 Great team! Kane's pursuit of Mika's eyeballs rather than the basketball and Ejim! #sarcasm #crybabies #rabbitears #nocomposure	[[95, 103], [104, 114], [115, 126], [127, 139]]	[[0, 11]]	[]
412097848860483584	Irish_Bee_yitch	My lunch....I know guys its veeeery healthy.. #sarcasm #latelunch #yoghurtdrink #dutchmill #loaded… http://t.co/sASdJz21Mb	[[46, 54], [55, 65], [66, 79], [80, 90], [91, 98]]	[]	[[100, 122]]
404969608589107200	bryansiebers	Loves waking up for work and it being dark out..then leaving work and it being dark out. #sarcasm #notavampire	[[89, 97], [98, 110]]	[]	[]
400146370302345216	Avajeanneh	Hello @zaynmalik me and @SoPhIeIsATuRtLe are not obsessed with you or something like that. #sarcasm moet iets tweeten?!	[[91, 99]]	[[6, 16], [24, 40]]	[]
402367229460619264	omnomtintin	@jedimarshal :p meh. XD hahaha omg gurrl u r so far behind. And nope. But #sarcasm can be in it	[[74, 82]]	[]	[]
417812983163523072	Dagny_Galt	.@leahstodart Yeah, because he has no right to seek a promotion. #sarcasm	[[65, 73]]	[]	[]
403169557272997889	Ranguette12	I love when I wake up 2 and a half hours before I have to #sarcasm	[[58, 66]]	[]	[]
417262914194898944	sneaksnpumps	Start of a 15miler in cold rain...great! #sarcasm #running (@ Deep Run Park) http://t.co/824WfNCXFf	[[41, 49], [50, 58]]	[]	[[77, 99]]
414470762687254528	jennnabeee	Ah yes. Salt stains on my black mocs. I love winter soooo much.... #sarcasm	[[67, 75]]	[]	[]
420326525758472192	JohnDCP	@ImperiousKory @JesuOtaku Now did I really need to hit the #sarcasm tag for that tweet? ;) Look at my earlier tweet: https://t.co/1ZwPEFs0I4	[[59, 67]]	[[15, 25]]	[[117, 140]]
399609110833807360	bananabehr	I'm so glad I came to hang out by myself at the racetrack #sarcasm	[[58, 66]]	[]	[]
407104759733026816	HafeezCarmess	"""eh hang download apa tu?"" ""ak dwnload cite inscidious. Blu-Ray #RIP ni,gmbr cantik bak ang"" ""hang tahu tak hang dah jatuh syirik"" #sarcasm"	[[64, 68], [131, 139]]	[]	[]
399591174350327808	melanieorourke1	I'm glad the patriots and I both have this weekend off #annoying #sarcasm 😑	[[55, 64], [65, 73]]	[]	[]
416466074444759040	tabbyycat_	@CallMe__Q oh shit! My fav! Hahaha! Then let's do ab workouts!   #sarcasm	[[65, 73]]	[]	[]
419991611452305408	joegalbreth	#neweratitans How about a dome in Murfreesboro? #sarcasm	[[0, 13], [48, 56]]	[]	[]
410020255365206016	mcasil2016	.@iowadot is pushing for a big hike in the gas tax, so of course they make sure to do an awesome job clearing snow this AM. #sarcasm	[[124, 132]]	[[1, 9]]	[]
406628078752763904	WhitneyWirth	Yeah, this is totally how I wanted to spend my Friday night. Looks like I'll be sitting at McDonald's for who know how long😔 #sarcasm	[[125, 133]]	[]	[]
402601127088504832	cynthia4877	🍃Oh, this will surely help the Admissions Office with their recruitment of students of color. #sarcasm   http://t.co/2bXereHY9v	[[94, 102]]	[]	[[105, 127]]
417425588459012096	JanetRWeil	"@csoghoian @birgittaj Of course, no ""creepy dudes"" ever work for the #FBI. #sarcasm"	[[69, 73], [75, 83]]	[[0, 10], [11, 21]]	[]
404017710797176833	ellabarker99	@laurenclarkiee reallyyyy? Would have never of guessed #sarcasm	[[55, 63]]	[[0, 15]]	[]
405335753472741376	Yushatak	@FilippoBiga @winocm Everyone knows it's more efficient to use extra code rather than specific calls that do what you want, duh. :D #Sarcasm	[[132, 140]]	[[0, 12], [13, 20]]	[]
402286753936986112	BordeauxCrouse	So, I was full of dog poop, mud and leaves Friday night #Awesome #Sarcasm	[[56, 64], [65, 73]]	[]	[]
402669986105135104	jakeandpooky	My very own wrestling room in my basement. My dreams have come true. #sarcasm http://t.co/gtVt0nySBL	[[69, 77]]	[]	[[78, 100]]
415358287115087872	AAhsan7	Soo excited I'm going to Pakistan tomorrow!!! #sarcasm #notfeelinit	[[46, 54], [55, 67]]	[]	[]
399613403091566592	HaleyMariieee	Yay for music changes 15 minutes before the show. That's always the best #sarcasm	[[73, 81]]	[]	[]
399689587582595072	MichelleeeeeN	Very disappointed with love/hate...! I think i'll change to fair city #sarcasm	[[70, 78]]	[]	[]
409058394662645760	TweetLeni	Market sells own 4 out of 5 days and we're still at 16,000. #bearmarket #sarcasm	[[60, 71], [72, 80]]	[]	[]
403590940071174144	BreadnCircus	@SenatorReid just fills me with confidence in our political leaders. #sarcasm.	[[69, 77]]	[[0, 12]]	[]
413908873762729985	Zayrazm1	@LOHANTHONY i know youre talking about me 😊 stop it im blushing. #sarcasm .-. Im .. FABULOUS 😏	[[65, 73]]	[[0, 11]]	[]
400619750243311617	M_Schliewe	Nothing like registering for classes next semester to get your day started off right! #sarcasm #idontwantto	[[86, 94], [95, 107]]	[]	[]
402973719028854784	_sophiabelle	I never even gave it a thought to unfollow you, but you're right, you are the bigger person. #sarcasm	[[93, 101]]	[]	[]
406584119175688192	fr4gile0wl	I swear I think I have the smartest sisters with the most common sense ever #sarcasm	[[76, 84]]	[]	[]
414033793792479232	WXOWLuecke19	Got a good 10 minute workout in this morning just scraping off my car... Gotta love that glaze ice! #sarcasm #winter #Wisconsin	[[100, 108], [109, 116], [117, 127]]	[]	[]
417379985188716545	PantherTalk95	But don't forget guys, our O can't score.  So it's all on the D in the second half. #Sarcasm	[[84, 92]]	[]	[]
414442359599161344	manumikewilde	Considering he was injured @WayneRooney still managed 2 assists to his name, imagine if he was full fit #sarcasm	[[104, 112]]	[[27, 39]]	[]
418902569491394560	Matt_Burleigh	@Heidi_BT there's no rush. Anyway no ones ever explained to me what the point is. Not even a Tory tax break makes a compelling case #sarcasm	[[132, 140]]	[[0, 9]]	[]
403941298098274305	Kid67y	@dandakich the truth will set you free.  Good admission HA #sarcasm &lt;	[[59, 67]]	[[0, 10]]	[]
406061229090689024	mr_hanleyy	I'm so thankful for my job that I get to have and spend my thanksgiving at. #blessed #sarcasm #iwantfood	[[76, 84], [85, 93], [94, 104]]	[]	[]
413079956390830080	ThePeterBurton	@CaulkinTheTimes got to love his grace in defeat! #sarcasm	[[50, 58]]	[[0, 16]]	[]
418865964122669056	garbage_person	@devin_huhn @Grant_A_69 @dark____master @PoconoBrewingCo @ThePonyBarUES #sarcasm. you guys have no sense of it, huh?	[[72, 80]]	[[12, 23], [24, 39], [40, 56], [57, 71]]	[]
406207019709112320	AfrogeniK	Photo: #sadbuttrue #humour #people #laugh #sarcasm #storyofmylife http://t.co/LaSdue15l0	[[7, 18], [19, 26], [27, 34], [35, 41], [42, 50], [51, 65]]	[]	[[66, 88]]
400720994123677697	Bmacc777	So glad Steiner actually went over the review with us. #sarcasm	[[55, 63]]	[]	[]
400478011461341184	Jayjt3232	"""@E_lynn3: S/O to IP for holding it down for this long. Didn't nobody in our District Do it as big as y'all did. Props to you all."" #sarcasm"	[[132, 140]]	[]	[]
400444984630865920	irunearth	Girls always take photos from ABOVE them, with the camera pointing down... Wonder why? #sarcasm	[[87, 95]]	[]	[]
410393585721171968	MaxCantellow	@jesssnaith @TomWadham Sounds good! I'll be Ron, I've always wanted to be a ginger. #sarcasm #bunddat	[[84, 92], [93, 101]]	[[0, 11], [12, 22]]	[]
409487599582314496	sararyniecki	Told him to smile, this is what I got...  #sarcasm #beingsassy http://t.co/5zJryD6QXg	[[42, 50], [51, 62]]	[]	[[63, 85]]
405850146774061057	critical_kurt	God bless America. . . #sarcasm #blog #blackfriday #thanksgiving http://t.co/sV8RHxtWIt	[[23, 31], [32, 37], [38, 50], [51, 64]]	[]	[[65, 87]]
406009314709884928	dhruvaldo14	#ThatAwkwardMoment when your #sarcasm is so advanced that people actually think you're retarded	[[0, 18], [29, 37]]	[]	[]
407161989635383296	keltonmorgan	I'm delayed an hour because the flight crew hasn't made it to the airport yet?  Thanks @united.  Great service as usual #sarcasm	[[120, 128]]	[[87, 94]]	[]
401371977996173313	gzavodny	@andersoncooper @HeyaFeelings but someone retweeted it , has to be true  #sarcasm	[[73, 81]]	[[0, 15], [16, 29]]	[]
413525539467431936	Sumna_san	Even though I'm in IB, I haven't payed as much attention to my grades as last year... #PathToSuccess #sarcasm #sad	[[86, 100], [101, 109], [110, 114]]	[]	[]
411686193395695616	Logans_Tweets_	My Friday nights are the best! #Sarcasm its 930 and I'm bouta go to bed.	[[31, 39]]	[]	[]
406099030134251520	Brandylion13	Oh yay....we get to hear Troy Aikman for our game today #sarcasm #GoPackGo	[[56, 64], [65, 74]]	[]	[]
401909762926706688	sarcomaniac	My trip to France through the eyes of an idiot http://t.co/EXceHjLAaG #sarcasm	[[70, 78]]	[]	[[47, 69]]
419997382420750337	kearakiss	oh that's cool. I didn't really wanna hangout anyway. #Sarcasm	[[54, 62]]	[]	[]
402526366018449408	patrickjwarren	I love how people talk about how drunk they were over the weekend and think there so cool because of it #sarcasm #growupeveryonedrinks	[[104, 112], [113, 134]]	[]	[]
403212301773185024	_basketball_96	“@xosireena: Love being ignored &amp; getting treated like shit 😌✋ #sarcasm”	[[67, 75]]	[]	[]
409010151752884225	JoshuaAReay	Prediction: Mexico finishes last in group.  WC Final 2014: Bosnia v. United States. #Sarcasm	[[84, 92]]	[]	[]
406934989083643904	cincyredwing	@BonnieBernstein ah nation's best conference. Forgot #sarcasm. Sorry to disappoint w the win today. Urban will get them a title soon enough	[[53, 61]]	[[0, 16]]	[]
414846333329997824	RoyLayman	An interception late in the game??? No way. Never. #sarcasm #discouraged #Cowboys	[[51, 59], [60, 72], [73, 81]]	[]	[]
409489229480071168	anisa_cota30	Today just keeps getting better....  #sarcasm #todayfuckingsucks	[[37, 45], [46, 64]]	[]	[]
414111427079589888	Txrebel05	@SgtLong0311USMC did you see that Jersey Shore got cancelled!! :0  #sarcasm	[[67, 75]]	[[0, 16]]	[]
413663548611391488	Zirkman	@richardbranson no we are dyslectic and cannot read signs in red windws #sarcasm #gaudi #barcelona	[[72, 80], [81, 87], [88, 98]]	[[0, 15]]	[]
418912656045924352	sumikb	Since @British_Airways wouldn't let me check in online , I am now stuck sitting in a middle seat #wonderfulnews #sarcasm	[[97, 111], [112, 120]]	[[6, 22]]	[]
404213370976362496	MusicDominator	Nice to know that some things will always kill me on the inside, no matter how much has changed. #notreally #sarcasm	[[97, 107], [108, 116]]	[]	[]
409108894300921856	Courtnog1D	@AlexErnst you deleted that tweet because you realized how much you really do want to marry me! Lol #truth #sarcasm	[[100, 106], [107, 115]]	[[0, 10]]	[]
402428166678933505	macacharya	"@nickgenes @Docweighsin perhaps you mean only well-funded companies will keep making ""innovative"" EHRs #sarcasm"	[[103, 111]]	[[0, 10], [11, 23]]	[]
400466708286033920	Paul_DeKeyser	3 fouls on KU, 0 fouls on Duke. What a shock.  #sarcasm #dukeisduke	[[47, 55], [56, 67]]	[]	[]
420726230762000384	sammilee323	“@ohhmisslyss: I just totally love getting ready for no reason… #sarcasm #pissed” happens to me all the time #flakeypeople 😒	[[64, 72], [73, 80], [109, 122]]	[[1, 13]]	[]
410851264734298113	akrongarber	@GretchenCarlson Tell that #Libiot RFat Simon to Squeak up Seems he got real softspoken since #ObamaScare went to hell #sarcasm @GlennBeck	[[27, 34], [94, 105], [119, 127]]	[[0, 16], [128, 138]]	[]
402918086468464640	SGrassby	2 home games 0 goals 0 real chances. Saviours #wilshire #barkley #townsend quite average. Roy remarkably innovative #sarcasm	[[46, 55], [56, 64], [65, 74], [116, 124]]	[]	[]
419308145559617537	invrsleep	What a great effort to start the second half of the season #sarcasm	[[59, 67]]	[]	[]
403756286690336768	MoChang_xoxo	Im really glad im still up doing my gov essay.... #sarcasm #timemanagementprobs #thegovernmentisfulloffaggits	[[50, 58], [59, 79], [80, 109]]	[]	[]
418174577416478720	tehsarcastic	@aliciakeys @kelly_clarkson @katyperry @rihanna: singing and yelling are two distinct skills that shan't be mixed. #sarcasm	[[115, 123]]	[[0, 11], [12, 27], [28, 38], [39, 47]]	[]
418220546178809858	RoyalRossy34	This is my first NYE with snapchat. Can't wait for all the drunk videos I get... #sarcasm	[[81, 89]]	[]	[]
417901262617972736	BrookeClymer	I'm glad someone will be home to bring us places tomorrow #sarcasm	[[58, 66]]	[]	[]
412951799344009216	Bambam_Boswell	We are all so polite to each other in class.... #sarcasm #lastday	[[48, 56], [57, 65]]	[]	[]
406998971207270400	I_Speak_Guz	It's the weekend...I am by myself haha great time for Stevie! #sarcasm	[[62, 70]]	[]	[]
409756872456282113	sarahpevie	Well.. I definitely didn't see that one coming. #predictable #sarcasm	[[48, 60], [61, 69]]	[]	[]
403696530520940544	AsiaToney	I don't see the point in kidnapping people. Like, what pleasure do you get out of it? Years of prison time? Oh yeah that sounds fun #sarcasm	[[132, 140]]	[]	[]
412049895101829120	D_Wiggy98	Can everyone dick on each other a little more that'd be great #sarcasm	[[62, 70]]	[]	[]
413381095913029632	MissWilczek	Why must my chem test be on the last time and the last time of school? Someone please tell me! #YayForFinals #Sarcasm ☺	[[95, 108], [109, 117]]	[]	[]
417771043361542145	CT2SD	@Steve_Adler @tpowell619 Well, how about the ever so clever reversal of the 1st letter trick? Duck Fodgers! #Genius #NailedIt #Sarcasm	[[108, 115], [116, 125], [126, 134]]	[[0, 12], [13, 24]]	[]
406815871337000960	JCossey7	If the guy next to me could breathe louder and sound more like he needs to blow his nose that would be fantastic. #sarcasm #ncfc	[[114, 122], [123, 128]]	[]	[]
402172255649939456	Frank__Samuel	@StampedeBlue But... But.. RG3 puts eyes on the television... #sarcasm	[[62, 70]]	[[0, 13]]	[]
415867245609619456	Moonlight1012	@LacrimosaDeMag @XInsaneDruX Best quote of Grandpa to Grandma: If you're sassy, you're going to retirement home! #Sarcasm XD	[[113, 121]]	[[0, 15], [16, 28]]	[]
419311752544014336	BaileyThran	@miadelrosso10 I'm glad you added the sarcasm part because I would not have guessed other wise #sarcasm	[[95, 103]]	[]	[]
409531630663909376	PNWHOTMESS	@TokinKindOfMom @radicaldudejom tey are bringing Brian the dog back this week anyways 💁 #sarcasm	[[88, 96]]	[[16, 31]]	[]
408407946263949313	jasminjem	When he doesn't need you to be calm at all. When he wants to be alone rather to talk bout it #thatslove #sarcasm http://t.co/iiB9a3e31q	[[93, 103], [104, 112]]	[]	[[113, 135]]
401321198526955520	JassieMorcos	I forgot if I took my pills at 1 or not.... Smart #sarcasm	[[50, 58]]	[]	[]
418465554874118145	raulhGarcia	@GaryLineker He wasn't.. he was released after fergie's departure by mutual consent but was rapidly secured by chelsea's scouts. #sarcasm	[[129, 137]]	[[0, 12]]	[]
407271127128354816	ClurThorimbert	Cochrane hockey refs are always a fun time. #sarcasm #goodjoblittlebro	[[44, 52], [53, 70]]	[]	[]
409355506550341633	blakegustin789	@bbbrittany1217 @BurgessDestiny yeah yeah man that sounds like fun. #sarcasm	[[68, 76]]	[[0, 15], [16, 31]]	[]
411051461897101312	RobDeja	@virginmedia thanks for sending 14 txt messages between 4:00-6:00am letting me know a fault I'm monitoring has been cleared #sarcasm	[[124, 132]]	[[0, 12]]	[]
400086626551865346	Daegudaddies	@shaycarl no...not at all I laughed, those were tears of joy -_- #sarcasm	[[65, 73]]	[[0, 9]]	[]
415244774170714113	Deano_vW	"@onearsenewenger yes! That is why the ""cesspit of London"" has won the Champions League and the ""classy"" Arsenal hasn't:) #sarcasm #nologic"	[[121, 129], [130, 138]]	[[0, 16]]	[]
410313703759036416	LadyTSupreme	Why at this #sarcasm precious age have I discovered my love for event planning	[[12, 20]]	[]	[]
411486009663049729	Meg_MeganMiller	Yay! My car filled up with smoke, now I don't have to drive it to school! #sarcasm	[[74, 82]]	[]	[]
407392372490657792	TheHaraamKing	k then...hang up on me in the middle and not pick up my calls... makes everything so much better :) #lifeisbliss #sarcasm	[[100, 112], [113, 121]]	[]	[]
420133820742893568	emomasterkid	"Me: ""Hello Police, there are a hundred dead here!"" Police: ""Where are you?"" Me: ""At the cemetery."" #Sarcasm"	[[99, 107]]	[]	[]
409551348611678208	57_jc	When ohio state plays a decent team they lose #shocker #sarcasm	[[46, 54], [55, 63]]	[]	[]
413167119686041602	The_Duke68	@MoEgger1530 @ctrent @SInow Whoa, whoa, whoa!!!  Since when is launching helmet first into another players head illegal? #sarcasm	[[121, 129]]	[[0, 12], [13, 20], [21, 27]]	[]
406999241697947648	hollis_tharp	S/O to @adam_segura15  and @Stewart_Eli for coming into Moe's 10 minutes before we closed. Thanks guys #sarcasm	[[103, 111]]	[[7, 21], [27, 39]]	[]
409337285940084736	Jess_Humphrey7	Cabaye #ManUnited fans.. Twitter would surely miss ya #Sarcasm #Newcastle #Cabaye	[[7, 17], [54, 62], [63, 73], [74, 81]]	[]	[]
407280272132947969	SickStemo76	@GdoubleT he is so creative with his play calls #sarcasm	[[48, 56]]	[[0, 9]]	[]
405612876368338944	NeilClark66	@tradercoach Good point. Not starting WW3 by bombing #Syria and then signing a deal with #Iran! What a disgrace he is! #sarcasm #neocons	[[53, 59], [89, 94], [119, 127], [128, 136]]	[[0, 12]]	[]
403354293773680641	hanscs	@jljacobson But #Football is as “Merkin” as it gets, so it’s ok #Sarcasm	[[16, 25], [64, 72]]	[[0, 11]]	[]
404449434068471808	AustinRRice	@courtneyrice5 and so the family fun begins…… #great #sarcasm	[[46, 52], [53, 61]]	[]	[]
402196793968295936	sooysauce96	Didn't go to the LIU reuniom cause I thought I had an audition, didn't go to tjat either. What a great day! #sarcasm	[[108, 116]]	[]	[]
406142879635996672	jdhein22	#Anchorman2 looks like it is going to use race-based jokes. That isn't lazy and shouldn't be controversial. #sarcasm	[[0, 11], [108, 116]]	[]	[]
419714401231331329	_bigbritt	@EAMaddenNFL can you guys like email funds so I can sign free agents? Lololol #Sarcasm	[[78, 86]]	[[0, 12]]	[]
402165729539420160	Bilal93Cfc	@truebluesfm he's a countryside man ..... he doesn't even know what twitter is. Hahahahahahaha #sarcasm	[[95, 103]]	[[0, 12]]	[]
